Price,Close,High,Low,Open,Volume
Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
Date,,,,,
2010-01-04,603.804443359375,605.7500268971575,600.8057660359981,600.8057660359981,1060024
2010-01-05,604.8753051757812,610.5870917906938,601.216220217848,608.6593533904708,2683989
2010-01-06,598.1818237304688,609.3375759769353,591.8274743064701,591.8274743064701,3076209
2010-01-07,595.3082275390625,602.7692067015331,592.6129623596191,597.5750682141013,2033021
2010-01-08,599.07421875,605.749873725275,596.34331355504,596.34331355504,2940979
2010-01-11,598.7708740234375,606.8744151043966,597.3072498645224,603.6615504961682,2235555
2010-01-12,599.467041015625,605.7678567287973,593.6660293561375,600.4487552064086,3121051
2010-01-13,597.307373046875,602.9477321645797,593.2020179650361,596.165005698539,1822801
2010-01-14,595.59375,599.8061739350985,590.0961997217571,599.8061739350985,3908340
2010-01-15,589.45361328125,597.6107391091484,587.2403073550641,597.6107391091484,3226792
2010-01-18,590.7210083007812,597.2359635193458,585.4554898331148,590.7388531951283,1598541
2010-01-19,586.3477172851562,595.0224408318888,583.8666895805156,592.5949477908086,2303975
2010-01-20,584.0095825195312,589.7035247577594,582.064048077893,589.3822186539294,2281223
2010-01-21,544.0806884765625,584.7412956944112,541.9745014278183,583.5989287047497,11137290
2010-01-22,525.3746948242188,544.0985911145892,512.7552701443021,544.0985911145892,12968561
2010-01-25,532.068359375,535.1205716119471,519.770187908448,525.8389716188178,3983746
2010-01-27,520.5020141601562,531.550699654263,513.3444469392646,527.5881527821381,5295822
2010-01-28,511.0240173339844,530.6938924118797,503.3488509627992,524.7679176254355,9322481
2010-01-29,508.2930603027344,518.1636875813489,500.13598384223144,508.7035908595068,8075187
2010-02-01,505.93701171875,515.7362107236424,502.6348732415705,515.7362107236424,5986399
2010-02-02,498.49371337890625,513.3442880825546,496.2090284338903,510.4884196451802,5351231
2010-02-03,517.6817626953125,520.1271010745651,496.20911304065623,500.260883817891,6031122
2010-02-04,515.77197265625,520.0914662817077,508.9178178789984,514.0584217058292,3639273
2010-02-05,508.3465881347656,514.9865049044189,496.1733828781902,505.1337236002746,4964971
2010-02-08,515.6468505859375,521.911925866246,504.598168861313,514.0582634003425,3517267
2010-02-09,521.8585815429688,522.9295203075212,511.6488019061205,517.2713162127812,3634060
2010-02-10,512.7018432617188,527.2668540899424,510.84553325182065,525.124927755796,2548539
2010-02-11,516.9498291015625,521.1979909333993,514.415266741995,514.415266741995,1173273
2010-02-15,511.577392578125,520.7340287875031,508.3466825538821,520.4841512610453,1660459
2010-02-16,516.0930786132812,522.2689295491566,503.3487401855043,504.919433482861,1971357
2010-02-17,526.302978515625,529.765720978755,520.8054281203007,521.2873382531362,1994555
2010-02-18,526.9990234375,529.6050147251709,522.2689999710072,529.6050147251709,1557193
2010-02-19,527.7844848632812,533.3356193496705,515.2364853902586,524.6965829636928,2128083
2010-02-22,532.4608764648438,536.155650788234,527.5166167875772,531.907537853426,1523517
2010-02-23,531.7647705078125,533.6389251457438,523.1792705136463,530.1226484603578,2109415
2010-02-24,535.8878784179688,541.1890843913842,525.124764442351,530.1225583180961,3990600
2010-02-25,548.1862182617188,550.8278998770431,536.7448468769916,539.047377459286,5460808
2010-02-26,558.431640625,565.1072481894926,545.8300580501839,547.9719844071392,4210276
2010-03-02,565.9639892578125,581.4214406895276,560.8234347249206,581.4214406895276,2401391
2010-03-03,563.3758544921875,567.6061231520086,559.2169653960268,564.1254869838993,1871334
2010-03-04,567.26708984375,568.4451470350655,557.7534568645785,562.180069267102,1820173
2010-03-05,566.7136840820312,576.4950873736849,564.8752189337997,568.6771125022514,2443961
2010-03-08,572.3184204101562,576.4237756835585,567.2492447300825,572.9609836894159,2874874
2010-03-09,567.2135009765625,576.6200636894675,564.9823500938157,573.3179250854121,2392031
2010-03-10,562.6619873046875,571.1760611816894,559.1457096008356,567.2492528470664,1706316
2010-03-11,561.39453125,565.7854525605784,557.0928343860337,563.500718434256,1944045
2010-03-12,558.5922241210938,565.7318960478116,555.7184614358033,562.3405334984618,3276096
2010-03-15,554.6832885742188,563.8399736127099,550.8278603038547,558.3245291086976,2918470
2010-03-16,570.8903198242188,574.942090212299,554.112005712587,555.1115646425377,2171043
2010-03-17,580.7967529296875,582.2068426500067,568.1952189363919,571.6579615993722,3615536
2010-03-18,576.8162231445312,583.6703266742355,571.5328128627219,579.7434709934594,2314122
2010-03-19,578.7798461914062,581.8499524825828,573.1573316550871,576.9235359155472,2263830
2010-03-22,576.2986450195312,579.4043911461533,566.374484301461,574.7457474440096,2033208
2010-03-23,576.5843505859375,580.4576730091617,572.104203727787,578.3157464954784,1728180
2010-03-25,586.0086059570312,589.6677396781281,571.1758753418351,576.1736698888844,3721788
2010-03-26,582.9207153320312,588.9002240076366,581.0822505058946,585.0983311052682,1978742
2010-03-29,594.005126953125,596.164897978679,580.1362643083364,585.0269409059819,2884736
2010-03-30,584.4915161132812,596.1649183503035,580.6539330492368,596.1649183503035,1500988
2010-03-31,582.18896484375,587.2402948962022,576.9769817386867,585.0984176094835,3110625
2010-04-01,589.2749633789062,591.3454604353069,582.6171539542354,586.2048585425177,1565478
2010-04-05,587.7221069335938,592.2379420217339,584.7591202335036,591.61322388412,1798537
2010-04-06,589.7571411132812,593.2555738339074,584.3845042347882,589.0253043445489,3518421
2010-04-07,587.5972290039062,592.2380280030889,585.9194171349815,590.8100936206037,3612735
2010-04-08,580.421875,588.2398495994892,577.1376305018218,587.1332211803141,2082294
2010-04-09,585.7230224609375,589.0251112359987,576.9768699900958,580.8144524953368,2930469
2010-04-12,573.103759765625,587.2403472151527,570.1050822726293,587.2403472151527,3428640
2010-04-13,570.5510864257812,576.0665291451086,568.0879037479219,574.0317218004061,2510948
2010-04-15,561.180419921875,577.9051525199125,558.7529263506282,574.7458222891703,3426606
2010-04-16,561.894287109375,564.3932089360324,556.8964924804816,560.4663527903228,2464409
2010-04-19,562.7332763671875,565.2500434560179,552.2200857119968,559.1634645529527,2127881
2010-04-20,567.2135009765625,572.6218271885493,559.217027974726,562.2513951362388,2659090
2010-04-21,563.2509155273438,570.8547023133494,558.6814956941809,570.1050207648742,2041605
2010-04-22,561.2874145507812,573.3178114549593,556.2360852470608,560.1093577054887,3432105
2010-04-23,577.4589233398438,579.0296659853008,562.2691948358363,564.0362803119755,3712324
2010-04-26,578.3156127929688,584.188003173693,575.4954338971008,580.1005429709693,1145562
2010-04-27,581.7247924804688,585.3481873330677,575.1741005091641,577.6015936700529,1749150
2010-04-28,568.5521850585938,580.1006746561942,564.928789211321,572.9609523234461,2194976
2010-04-29,571.0153198242188,576.5307146711244,565.8211820320739,568.3200550055634,2317718
2010-04-30,576.5486450195312,580.1006612099396,571.8900003273689,574.7458695844981,1467288
2010-05-03,568.2843627929688,572.6039048307957,562.5726251497598,572.246908971989,1266999
2010-05-04,553.0947265625,574.7458769537209,547.4008328684552,569.034138366228,2654397
2010-05-05,549.3463134765625,550.9884355612886,540.7965030677336,549.756843997744,2211421
2010-05-06,545.0803833007812,549.3999258536144,536.1914696983584,546.6511260472661,2816106
2010-05-07,541.6712646484375,547.6150856050309,529.765826864123,540.832358459087,3154284
2010-05-10,552.1842651367188,590.292415160568,542.9740479252634,551.1847062996274,2772567
2010-05-11,551.2739868164062,556.8608099397728,548.364583472432,551.6309826569147,1915303
2010-05-12,558.2887573242188,560.1093773240527,551.1847752493085,555.1115825134036,2177352
2010-05-13,560.8234252929688,564.7502329510671,553.8086669642215,560.4664294082977,1618011
2010-05-14,545.9550170898438,565.8212355977256,542.9741847153839,557.3249588297946,1718943
2010-05-17,573.63916015625,578.2264246283842,526.5885075264649,544.4199165113749,8069409
2010-05-18,592.9699096679688,601.4126023735955,576.5307445930795,576.5307445930795,10550373
2010-05-19,583.1705932617188,597.1822631469773,576.5306766005476,589.0251386917857,8234842
2010-05-20,586.205078125,594.380049119345,577.2447847654896,583.6705150262393,4416095
2010-05-21,574.228271484375,581.8855936285505,568.498639033985,581.8855936285505,3020890
2010-05-24,582.38525390625,588.6682240989675,576.9947733542818,581.8854989269697,2727688
2010-05-25,556.3611450195312,581.171575559242,555.2009328623302,581.171575559242,4179827
2010-05-26,573.942626953125,578.3157041286626,560.9305138053442,564.0363094738791,2481957
2010-05-27,581.4750366210938,585.0091587447139,572.9609148642203,574.7458453307116,3673959
2010-05-28,580.6541137695312,587.2404494400506,577.0128233749751,583.6706366812435,1934824
2010-05-31,582.3673706054688,585.41958202423,578.3156002696494,580.4575262417513,1919479
2010-06-01,568.8912353515625,581.1358207059673,567.5346805046395,581.1358207059673,1810874
2010-06-02,582.4388427734375,584.7413729206095,565.8211806618173,572.9608527290858,2664166
2010-06-03,595.0046997070312,596.1649117663405,582.4388569529525,582.4388569529525,2846650
2010-06-04,596.8787841796875,598.3067674841467,586.9546237748683,598.3067674841467,1538853
2010-06-07,585.526611328125,590.8099723613931,579.6720668542091,585.455231782199,1230927
2010-06-08,580.9573364257812,590.274673619564,577.9586593894911,587.2402577770638,2037291
2010-06-09,586.4370727539062,589.0252193883628,576.7092535282148,584.0274240622842,2243997
2010-06-10,597.0217895507812,597.9499692004348,587.9543769135358,588.0257564925722,3062198
2010-06-11,598.6815795898438,601.519652382257,596.5218577194844,600.4486648673918,2269413
2010-06-14,608.2666625976562,610.3728989077792,599.342060432071,600.4486887454664,3002206
2010-06-15,615.602783203125,617.0485626123087,606.8744740236781,615.3171668849973,3101676
2010-06-16,614.4425048828125,621.1538012936928,610.4621139451572,621.1538012936928,1983834
2010-06-17,634.3623657226562,636.1472962434501,610.8013710921537,614.0142362246963,6239173
2010-06-18,642.0374755859375,648.8202011572748,635.4332479532593,635.4332479532593,5589558
2010-06-21,655.5494384765625,657.923348472653,643.0192352712525,644.554288237768,3011031
2010-06-22,651.5511474609375,656.8523547801756,644.8398015420862,653.9964858474171,3265074
2010-06-23,630.0963745117188,651.5511804240815,627.2405054344769,651.1406498570333,5630807
2010-06-24,639.5921630859375,641.7697791965093,630.2748742618173,634.7193309436924,3753819
2010-06-25,627.9722290039062,640.7701528937079,625.5625805237892,639.0030675367373,1729572
2010-06-28,640.0383911132812,641.3414114265913,627.4368575922641,627.9366126272122,1676344
2010-06-29,641.4305419921875,644.9647126019107,635.4331883041602,638.878134465143,3150002
2010-06-30,645.7681274414062,648.6418419170042,634.0768776425111,635.4333838272972,2708743
2010-07-01,640.4846801757812,644.6971044152723,637.5752272652071,642.4302147227024,1386580
2010-07-02,637.5751953125,646.8567942836647,635.4332690020664,641.9304275014246,1035810
2010-07-05,639.306640625,644.8577261314186,635.4869019736359,637.575244745513,955363
2010-07-06,642.4658203125,644.447093410021,637.9321395703674,640.0740657074434,1142779
2010-07-07,637.8785400390625,644.2506850818104,635.4331529620938,643.6438117908621,1253083
2010-07-08,649.6769409179688,652.9255445166214,642.5372686160028,642.5729583982381,2338247
2010-07-09,650.4800415039062,656.1739824667837,648.9985726334668,653.2823752532713,1404481
2010-07-12,651.9082641601562,655.7637421507717,644.3580593148192,646.1429901189532,2396166
2010-07-13,656.4417724609375,659.6724819027867,648.9986395169506,653.2824425782285,2688162
2010-07-14,672.506103515625,676.8077515197425,655.1209155258347,655.1209155258347,4515871
2010-07-15,668.936279296875,677.486090122477,666.9550061547934,676.1295352376713,2694048
2010-07-16,667.7760009765625,672.9166037013113,664.5631365296998,669.3467434215925,2488567
2010-07-19,676.2367553710938,677.8788777829815,662.689147424154,666.0269759533328,2349240
2010-07-20,679.699462890625,685.0542543695241,674.8087856960212,676.2367202855082,2295076
2010-07-21,683.822509765625,685.411097172903,677.3254010163427,680.0206167270551,2049833
2010-07-22,688.0172119140625,689.6593342861211,676.7364940283397,685.0542732968403,2340938
2010-07-23,691.783447265625,694.3537493242179,688.9811125601512,692.479594230702,2851672
2010-07-26,685.393310546875,696.3706151863881,683.6262250647445,692.5508769330881,1649025
2010-07-27,665.2951049804688,688.9810625272612,658.6730319682775,688.9810625272612,10142736
2010-07-28,651.0156860351562,671.1317818522934,649.3200290921177,663.992109165251,3784592
2010-07-29,648.9808349609375,655.6207521795754,639.7170814633389,646.2141905303987,4492296
2010-07-30,640.5381469726562,658.6194337717156,639.3957798009808,658.6194337717156,2407952
2010-08-02,646.9639282226562,651.3548503012314,642.9300020418121,642.9300020418121,1354565
2010-08-03,637.271728515625,651.104852302503,634.0588638375012,649.7126566981121,2674543
2010-08-04,644.7149658203125,648.6417738249747,633.9696926948317,638.2892354268357,2379782
2010-08-05,645.6787719726562,650.8372206772326,644.0009598376901,649.6770084873626,2221589
2010-08-06,643.1083374023438,653.1753054169158,640.8414483419588,647.9276337300272,1769087
