Price,Close,High,Low,Open,Volume
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
Date,,,,,
2010-01-04,1369.43896484375,1400.553551217793,1364.7608079960319,1381.3993666773727,534231
2010-01-05,1338.015625,1383.650421929658,1332.8519486033122,1380.0755110207142,1407407
2010-01-06,1290.1739501953125,1344.1500506537361,1288.7175013322797,1339.9131280975346,1571353
2010-01-07,1282.803466796875,1310.7844795914202,1279.8905692980197,1295.77886602034,901165
2010-01-08,1265.0174560546875,1292.0717178219743,1254.3810803409015,1287.83479534069,1294429
2010-01-11,1284.0836181640625,1290.7037433651146,1269.298671881713,1272.829405322274,478942
2010-01-12,1271.946533203125,1290.4828810152455,1266.6504338282334,1284.0834276039182,767986
2010-01-13,1261.1339111328125,1279.4495917319418,1245.2897871600883,1268.416049202346,612474
2010-01-14,1248.864501953125,1273.9327303570844,1245.4661926442725,1270.1813261623727,480493
2010-01-15,1247.62841796875,1273.6235006087481,1242.9502620632525,1244.5832042920526,723389
2010-01-18,1261.6630859375,1277.242464430853,1241.9351399130685,1243.7005061389577,916180
2010-01-19,1252.792236328125,1279.890565899475,1247.319536155324,1266.650318666032,1009858
2010-01-20,1287.26123046875,1293.1310962439072,1254.2930291894827,1261.178002357994,1376326
2010-01-21,1282.3179931640625,1306.3711098831957,1271.0637825890553,1275.4771985008229,1220211
2010-01-22,1274.9920654296875,1286.0697858198143,1240.1702464494435,1271.0641671795008,650256
2010-01-25,1276.536376953125,1301.957695739187,1246.3486551754117,1246.3486551754117,851324
2010-01-27,1209.099609375,1277.242716017125,1191.887285282164,1263.1197834281313,1180230
2010-01-28,1216.60205078125,1234.8735462137479,1202.2584516919194,1215.4545197543466,835498
2010-01-29,1226.4443359375,1234.8740050186366,1175.734220646765,1213.160016187209,468949
2010-02-01,1234.82958984375,1253.1452658032754,1213.910041606611,1226.0469353147303,584347
2010-02-02,1212.4095458984375,1251.865441625144,1200.4491455033992,1251.865441625144,573306
2010-02-03,1215.675537109375,1222.428085694211,1200.6257442127535,1204.8626670207275,594119
2010-02-04,1204.9951171875,1222.5163589774727,1196.035860227058,1209.2761096022653,453970
2010-02-05,1199.4783935546875,1216.381800801749,1165.362661446272,1191.181148738303,471270
2010-02-08,1202.258544921875,1225.8703175614562,1189.150614845802,1213.777494587993,555655
2010-02-09,1194.0496826171875,1212.8067003629758,1185.002179939807,1196.035719790271,491001
2010-02-10,1177.4110107421875,1208.040071267116,1172.4238296684023,1196.0356026355619,433681
2010-02-11,1197.2274169921875,1203.5386238449623,1174.0569814396167,1174.0569814396167,289022
2010-02-15,1179.2647705078125,1208.2168229433992,1174.0569180103275,1203.979900428635,288768
2010-02-16,1198.110107421875,1209.6732366360013,1177.4994747473584,1182.530726254831,322869
2010-02-17,1218.3236083984375,1224.19347381418,1205.1275363411296,1209.2319274312495,371999
2010-02-18,1200.14013671875,1226.9295481077688,1190.7395398542303,1226.9295481077688,323684
2010-02-19,1210.158447265625,1218.9852776614355,1178.381857840707,1195.1528355927471,399798
2010-02-22,1223.61962890625,1238.4045730246844,1216.6023403199542,1218.1028587128044,385247
2010-02-23,1179.0440673828125,1226.0469471044182,1163.1115927530009,1209.1435425185027,484780
