Price,Close,High,Low,Open,Volume
Ticker,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
Date,,,,,
2010-01-04,133.35311889648438,134.15654389973224,132.64065534832528,132.9438305142303,9162186
2010-01-05,134.618896484375,136.39249221227269,133.62597904216403,134.6113142427345,14659997
2010-01-06,135.6497039794922,137.54457746789708,134.92965816040186,135.67243798325046,20410054
2010-01-07,134.36880493164062,135.93775685615927,132.86806775506258,135.93775685615927,10852286
2010-01-08,132.48147583007812,134.91448478144676,132.03428897310042,134.7780553241275,20580934
2010-01-11,131.79177856445312,133.67148790531337,131.26879460941012,133.09545369138473,18184672
2010-01-12,127.75192260742188,132.18591935844898,127.33505187914749,131.791782638702,22781935
2010-01-13,127.43358612060547,127.97172181684039,124.55338973241406,124.55338973241406,31684856
2010-01-14,126.62256622314453,130.51841384131072,126.00105136010642,128.39616207201533,33858143
2010-01-15,127.70645141601562,128.63872384885673,125.88737456625805,127.37294720855489,19521925
2010-01-18,130.87464904785156,131.70080809918954,125.86461904591886,126.42550140279272,22909535
2010-01-19,131.20054626464844,132.79223172998422,130.21522383090223,130.97316807897818,20804140
2010-01-20,133.08787536621094,134.09594481167676,131.72356769699252,131.85241494826622,27480893
2010-01-21,129.26023864746094,132.33749716862462,127.68370453145567,131.8599939488015,33727122
2010-01-22,127.44114685058594,128.39616590008958,124.43210342808328,125.66755094883617,32621154
2010-01-25,125.94041442871094,127.20617811477429,125.09909090404396,126.06167941142922,15865157
2010-01-27,119.34630584716797,125.42503942023407,118.23970528435923,124.30328709077509,38013514
2010-01-28,119.45996856689453,122.45386014915294,118.12599009527179,121.27146291187205,56519067
2010-01-29,125.8721923828125,127.18344957656873,117.481728945007,117.481728945007,59256560
2010-02-01,126.69835662841797,128.60838184951206,123.54530174573038,124.31839780240307,28587542
2010-02-02,124.15165710449219,127.70643100347753,123.66657171834396,127.48662231473195,29159537
2010-02-03,127.25167083740234,128.09299444136207,124.79592748708544,125.07636868840534,18166148
2010-02-04,125.63722229003906,128.69932838485272,125.13698517037705,126.54676051727428,18276049
2010-02-05,120.99102783203125,122.75704153489006,119.75558028085219,122.75704153489006,27352501
2010-02-08,122.08248138427734,128.85094350965176,119.14922202757705,128.85094350965176,22972361
2010-02-09,123.15119171142578,124.00008492531143,119.96781989605603,122.18102076876511,20874557
2010-02-10,121.24114990234375,124.53821676320592,120.7939629857996,124.00006838174495,19253811
2010-02-11,125.22034454345703,125.78880908363014,119.77071045339495,119.77071045339495,19596379
2010-02-15,123.90157318115234,126.12235664237492,123.16636261650262,126.12235664237492,10649243
2010-02-16,126.19054412841797,127.00155151982624,123.84849614760736,123.84849614760736,11282936
2010-02-17,127.47904205322266,128.50227581402658,125.91010312687702,127.3350303391783,28238435
2010-02-18,127.34259796142578,129.30568603735108,126.47854049824326,127.33501572010809,25365791
2010-02-19,126.3572998046875,126.88028372788085,123.86364518557983,126.12232660997634,18276038
2010-02-22,126.06171417236328,128.8509622065945,125.62969164994823,128.1157517000163,12621301
2010-02-23,128.50985717773438,129.15410604355293,125.15214521206977,125.80398904190747,20701076
2010-02-24,127.50935363769531,128.22941218158797,126.27390619397615,127.35019016697727,17102217
2010-02-25,129.09347534179688,130.03332988891495,126.22843096887601,127.52452368251954,23944123
2010-02-26,132.20863342285156,134.45973247157025,127.63822058823737,128.13845775357314,35508192
2010-03-02,135.9983673095703,136.88517161089513,134.17172117651165,134.17172117651165,28273393
2010-03-03,137.69619750976562,138.32529476926987,135.72553921271836,136.4152689805906,25091231
2010-03-04,136.1878662109375,138.63602733422056,134.7932424380727,137.33993455019797,17625426
2010-03-05,136.6956329345703,137.79465059527539,135.16458027181002,136.14233298435286,14922803
2010-03-08,140.0306396484375,140.49299102796854,137.94628640235538,137.94628640235538,32294977
2010-03-09,140.2428741455078,141.67539637477503,137.80228260259085,139.76537097637987,34059690
2010-03-10,139.12867736816406,140.90227310820214,137.7037375271561,140.22012579352673,22191510
2010-03-11,141.10693359375,141.9937379270938,138.4162297890979,138.7042405097224,21146158
2010-03-12,141.9861297607422,142.7819724817348,141.15997079689706,141.7435870960408,20491075
2010-03-15,140.0306396484375,141.73602073358495,129.76046737115377,140.97807641171556,16240301
2010-03-16,141.05386352539062,141.72084633999347,138.27976816405976,139.6137592370289,14485526
2010-03-17,143.79005432128906,144.55558086702544,141.28124824349146,141.73601737019797,23114982
2010-03-18,146.07907104492188,146.96586269011084,143.85828808863735,144.01745157919714,25947581
2010-03-19,145.0027618408203,146.87488852053482,143.7748839765791,145.98051478728695,17969248
2010-03-22,141.77389526367188,143.85824815752179,139.61374540606732,143.85824815752179,20087584
2010-03-23,140.29592895507812,143.40351622032838,139.7653755152101,142.34238389682488,20200125
2010-03-25,141.5616912841797,142.49396355356583,138.3404215892457,139.46217357616078,26513751
2010-03-26,143.6309051513672,144.29790084414495,141.77394252968836,142.34239450360334,21544611
2010-03-29,144.40399169921875,145.37416247581646,142.41816941528197,143.2519107215383,21909514
2010-03-30,145.49546813964844,146.79913060048412,144.74509318670943,144.9345856663057,18572757
2010-03-31,144.38885498046875,147.16293812894645,143.81280807067003,146.2533997506525,28237176
2010-04-01,144.41156005859375,145.81376583772928,143.14578373668422,145.0709733424799,19839534
2010-04-05,149.3685302734375,150.1795375167626,144.76780165857545,144.76780165857545,28263136
2010-04-06,151.25584411621094,153.05975633938732,149.36855266716995,150.36147024731656,30864163
2010-04-07,149.67172241210938,152.95362452077248,148.57269173345193,151.998618270145,19863459
2010-04-08,145.69248962402344,149.77024706519526,145.17708803349336,148.89102510377242,23439388
2010-04-09,148.2998504638672,148.8531506290266,145.8289426054544,145.8744233396226,12637042
2010-04-12,146.2306671142578,149.30034326741236,145.71525269901272,148.5575633382891,20644701
2010-04-13,142.82749938964844,146.51110855458748,142.54704542834628,146.23068003705592,21935727
2010-04-15,139.15904235839844,145.2074597401312,138.7497538262255,143.6764061447704,29869411
2010-04-16,139.8335723876953,142.02403877357906,138.74970619643068,139.00740064072164,24517465
2010-04-19,139.43185424804688,140.45508795448458,136.8169476951502,138.52231600274274,23085573
2010-04-20,141.43280029296875,143.25186353900747,139.4621304204322,139.76531822967075,24374751
2010-04-21,144.2978973388672,144.69203403908986,142.34239104582863,142.4864027771001,20722333
2010-04-22,143.07760620117188,146.23067446352482,141.7587792905698,143.32773117840017,23026162
2010-04-23,148.20889282226562,148.527219776687,143.25191291759563,143.85827602320614,26901132
2010-04-26,145.5485382080078,151.30893226525424,145.2832614223576,148.57274699634522,31212868
2010-04-27,143.5475311279297,145.52577137288728,141.75877062373183,145.2225961545413,15461006
2010-04-28,139.37879943847656,142.63796744259943,138.46167898139765,141.17512914494822,21680010
2010-04-29,143.5626678466797,144.1614486996219,139.9169452000588,139.9169452000588,25572305
2010-04-30,144.3054656982422,146.19275706561513,143.5778375906797,144.44947741565818,18736987
2010-05-03,142.0240478515625,145.21500141723575,141.43284922961882,143.41867154659712,16415217
2010-05-04,138.73458862304688,143.4944951508471,137.79473381962714,142.78203134538782,19283099
