Price,Close,High,Low,Open,Volume
Ticker,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS
Date,,,,,
2010-01-04,155.42185974121094,156.39941033433433,154.67022717863537,155.6260597287963,80350
2010-01-05,155.91281127929688,156.83822805150285,155.10470907526783,156.23432585476283,849100
2010-01-06,155.443603515625,157.6898037508901,154.7571514860615,157.6898037508901,73450
2010-01-07,153.85780334472656,156.29950580319147,153.71442180741124,156.29950580319147,240320
2010-01-08,156.39947509765625,159.3625307123673,153.8578398512962,154.19237475294054,711310
2010-01-11,156.13441467285156,158.1373145786328,154.2401447836071,154.6702629010798,173420
2010-01-12,160.20974731445312,163.27273514599617,155.5392258673199,155.5392258673199,1148010
2010-01-13,161.46961975097656,163.09887061606554,148.72671148540002,153.8012816643999,432050
2010-01-14,163.50733947753906,167.5305088856452,162.07360341550162,162.7513710003429,230890
2010-01-15,162.6601104736328,167.44358324461845,162.07357735750756,162.5992787278819,372180
2010-01-18,162.19525146484375,166.05332120854746,161.62175174426446,164.13297090498938,125790
2010-01-19,160.3009490966797,164.64128367257254,158.58046339805333,164.64128367257254,199220
2010-01-20,158.74989318847656,161.84329590623696,158.23287643133,159.71439713733713,120360
2010-01-21,157.45518493652344,159.70572078402563,156.0692341645136,158.74990135225084,108870
2010-01-22,153.37118530273438,157.27703901782175,151.62896855585578,155.53917118337068,334690
2010-01-25,154.35740661621094,157.711491764815,153.5406066862013,154.23575640911662,263830
2010-01-27,153.33209228515625,158.05908188607853,152.00696004195478,153.36684380961952,372840
2010-01-28,156.65142822265625,158.48487958387406,153.8925599841555,154.6702596651835,373290
2010-01-29,160.9439239501953,162.0561581842618,154.2357537678631,156.23430421494055,275390
2010-02-01,166.62246704101562,168.13875284319323,159.01494454937657,162.4863321288006,367220
2010-02-02,162.98158264160156,167.75202107861696,162.49063288606,167.2697691474147,302690
2010-02-03,166.3661346435547,167.26982030636646,163.35093214667216,164.56743462716543,419240
2010-02-04,166.6789093017578,167.31322734479434,163.7940423507348,166.31394539104056,148690
2010-02-05,168.24734497070312,173.35233219705756,162.05619024937963,162.05619024937963,1872490
2010-02-08,169.2466278076172,172.48341251478482,169.0076762424466,170.31107734457342,407370
2010-02-09,170.5457000732422,172.30963524125906,168.9251331982827,168.9251331982827,508880
2010-02-10,172.01419067382812,175.95914543384453,169.00767302164326,172.0489422019813,514110
2010-02-11,168.98594665527344,173.6999030456394,167.7042636888144,173.23936908171217,371620
2010-02-15,168.0953369140625,172.89620685492608,165.53198339256878,172.89620685492608,385570
2010-02-16,166.14012145996094,176.48044048709443,164.45873686508293,176.48044048709443,239100
2010-02-17,164.2024383544922,167.44355805368946,163.18578729363554,166.83530698209302,414590
2010-02-18,161.4348907470703,165.0713770636789,160.8396731361015,165.0713770636789,884210
2010-02-19,161.54354858398438,162.31689943552163,159.89256576843465,160.75716425074805,72790
2010-02-22,158.62388610839844,163.34219082148218,158.1459698115876,162.92510626193777,119950
2010-02-23,155.12208557128906,160.83967229920714,152.93236840213592,160.83967229920714,621410
2010-02-24,153.0583953857422,158.5804676849703,151.41176161154013,158.5804676849703,722660
2010-02-25,153.3972625732422,154.23143176489182,148.77452745852958,152.1503444396074,1812350
2010-02-26,157.27272033691406,158.5804703765602,151.3683148254663,151.7158964144975,243720
2010-03-02,162.48629760742188,163.62459894557944,152.58480492336122,152.58480492336122,287840
2010-03-03,172.15318298339844,173.82588342141753,162.05617513473513,163.35522709471644,1213080
2010-03-04,171.0236358642578,173.40015817628677,167.31328311221662,172.74412187034568,498000
2010-03-05,170.48919677734375,172.91786571223636,169.5724645142514,171.52756601099782,154450
2010-03-08,168.80783081054688,172.0489512812882,168.31253201077672,172.0489512812882,108280
2010-03-09,168.98162841796875,170.30674771831232,168.13876121576305,168.13876121576305,106080
2010-03-10,168.56016540527344,170.26328190832987,167.26979786283349,167.90846489411953,344470
2010-03-11,168.74700927734375,170.13730922088965,161.0743191418178,161.0743191418178,95630
2010-03-12,166.67459106445312,170.22417932194574,165.2756066788296,169.00767692526514,125790
2010-03-15,164.8671875,167.6173576840068,163.79405351557722,166.83532241374445,154890
2010-03-16,165.5406036376953,172.94827358820916,162.9251171961696,164.83676925282867,987590
2010-03-17,171.1278839111328,171.87516776808073,165.97944671277347,166.06199651304948,1124780
2010-03-18,173.31759643554688,173.87371371319847,169.87661166459645,172.47472932207594,2050090
