Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2010-01-04,218.59307861328125,221.76374994808987,207.68884283111072,221.76374994808987,76646086
2010-01-05,217.61752319335938,233.7147728475599,216.5403128968154,233.7147728475599,21392825
2010-01-06,221.1337127685547,222.45482711557872,217.60735380817175,219.487397495362,23691760
2010-01-07,224.80230712890625,226.62137802045964,219.1012039575348,221.13369260127268,26197920
2010-01-08,224.212890625,226.37748661240903,222.75966905192595,225.1986418470306,15110149
2010-01-11,219.81260681152344,233.67412552805254,213.41030406628977,230.62538538425426,188649642
2010-01-12,220.39183044433594,231.15381059593588,218.89796045896998,222.5564264264373,32790509
2010-01-13,221.25564575195312,221.94668241821145,217.19068188685603,221.1337004992421,15360176
2010-01-14,227.983154296875,228.6132047468954,220.72719493661396,220.72719493661396,24545629
2010-01-15,225.757568359375,231.47899564545537,224.5990613837743,228.81644302775993,18766617
2010-01-18,223.47105407714844,226.91610246583943,221.93652203173963,224.9954104505233,14172193
2010-01-19,220.52395629882812,224.80231070383877,220.04631026671518,223.5726689615741,13064666
2010-01-20,218.99960327148438,222.98327052941065,217.8817445892042,222.55644855293414,19331024
2010-01-21,214.2334442138672,218.89798615646887,213.4611106543877,218.49148838263375,18611321
2010-01-22,214.19277954101562,217.6784898858188,209.2436990295434,211.58105087607228,39869565
2010-01-25,211.7944793701172,214.30458727922078,210.7071069409514,213.339160116676,13393277
2010-01-27,208.84735107421875,213.41027134993652,207.31283269978488,210.15830316535153,24843485
2010-01-28,210.79855346679688,212.6887592582738,208.3290941254462,211.37780701667066,33223459
2010-01-29,212.637939453125,213.77612229329202,206.9266739081459,209.93473824827493,23333042
2010-02-01,212.47532653808594,214.42650469741335,210.47332429325215,210.86965990078332,12132865
2010-02-02,208.79656982421875,214.7009157625331,208.14616795559186,213.81678547405485,17248998
2010-02-03,210.14813232421875,213.08506160175415,209.5688652973538,209.5688652973538,15052266
2010-02-04,207.14007568359375,210.9712975793556,206.09335179623542,210.9712975793556,11974603
2010-02-05,199.52845764160156,204.82306367637233,198.1667084142085,198.1667084142085,29882876
2010-02-08,202.09954833984375,204.1320236100008,198.1667051645234,200.19918043468044,25894932
2010-02-09,201.8759307861328,202.84135771603584,199.73167276116453,201.9775518171624,14292031
2010-02-10,200.21949768066406,203.22756206127536,199.5894200574825,203.22756206127536,18261247
2010-02-11,206.3271026611328,207.27220554533568,200.9105379766351,201.06298311663,23450102
2010-02-15,205.2803497314453,208.73557365402837,204.79255516876518,208.73557365402837,13498617
2010-02-16,206.8555450439453,207.51609542334873,204.26412691519312,205.30068873966874,10068256
2010-02-17,209.8636016845703,210.93064978385672,207.72950548599746,208.32908321437446,15630122
2010-02-18,202.80078125,211.04249400645855,202.23168970678023,209.34536791594164,19834114
2010-02-19,199.8333282470703,202.23165283068798,198.60367285691459,202.23165283068798,17754534
2010-02-22,198.76626586914062,203.2478758973911,197.15043704263255,202.29261097428957,12692045
2010-02-23,198.2378387451172,199.79268150367918,197.15045281381083,197.96344834416468,12976934
2010-02-24,198.93899536132812,200.34140624835285,196.4695365467473,197.15041100090923,12487589
2010-02-25,195.748046875,200.19918463378352,194.94522699563592,199.20327118781512,18954063
2010-02-26,198.96951293945312,202.23164341906428,196.3882705885718,196.94719989715313,22579233
2010-03-02,199.8333282470703,203.04464835422175,199.06098114295693,200.19917758941682,18210596
2010-03-03,208.28842163085938,208.9388098402285,200.80889616908652,200.80889616908652,26623966
2010-03-04,206.0933380126953,211.3777811855786,204.87385843225547,211.3777811855786,20781218
2010-03-05,205.2397003173828,208.53231699135682,204.28443540479657,207.71933510255045,11774505
2010-03-08,204.08119201660156,208.73557130151778,203.65437008312156,207.55672654058208,11941298
2010-03-09,201.2865447998047,205.64620977928894,200.8190744208543,204.56899955705282,17459521
2010-03-10,205.0262908935547,207.08925222624092,201.07312399203184,202.23163095532317,24807175
2010-03-11,206.59133911132812,207.3128757651729,204.67064682646068,205.28038674786941,14583772
2010-03-12,207.63803100585938,209.95505862955105,206.09335044591913,206.29660609996225,22333253
2010-03-15,208.94898986816406,209.7416611659876,205.9104391724454,207.71934807039182,18131701
2010-03-16,217.05857849121094,217.8410876788464,209.14208194390505,209.75182178615086,33998717
2010-03-17,217.4142608642578,220.01582741596098,216.62158958974422,218.45082264319862,21599472
2010-03-18,218.8877716064453,219.83287429470997,216.27604336909522,218.28819397828826,15292424
2010-03-19,221.9568328857422,222.86127364154052,217.50569599161545,219.26379412214118,19737747
2010-03-22,218.27804565429688,223.3693951150011,215.8492351126245,215.8492351126245,20468483
2010-03-23,221.82473754882812,222.34301844130812,218.88780796892047,219.09105005712337,20005544
2010-03-25,221.8349151611328,222.9629495322047,218.97928221687656,222.7596938622301,22967888
2010-03-26,223.66415405273438,225.80842612563114,222.5869437473782,222.9629552139841,18075516
2010-03-29,222.21092224121094,225.5949981526424,221.7434518473099,224.3246943349043,20249784
2010-03-30,221.16421508789062,224.73120915866005,220.11749106650737,222.75970638419503,18938795
2010-03-31,218.3390350341797,222.55643036179262,217.7394573221509,222.12960842020337,21647708
2010-04-01,221.9568328857422,223.26777133864644,218.89794483798977,219.10118690276218,12519976
2010-04-05,228.83682250976562,229.59902118634366,222.86134118374474,222.86134118374474,19912935
2010-04-06,228.2880401611328,230.27986702020482,227.67828672330643,229.26362938057883,12481837
2010-04-07,229.6090850830078,233.67406178753765,228.2676604083412,228.65382030608936,20218574
2010-04-08,224.9039306640625,230.99120705642716,223.87753107247775,230.2798326742515,14723428
2010-04-09,228.5928955078125,229.87337497001678,225.23930598452034,225.23930598452034,16826518
2010-04-12,229.13153076171875,232.71887630003022,228.17626565933293,232.71887630003022,12699784
2010-04-13,227.82052612304688,230.48307869877488,225.86936150925987,229.26359911921278,13971281
2010-04-15,221.68247985839844,230.666024850119,220.94061906193988,228.65387379981482,24286918
2010-04-16,220.37149047851562,222.55641051230964,217.70895159257523,220.7475018658515,18193722
2010-04-19,215.80862426757812,219.46707708822223,213.61354172114082,219.46707708822223,16389189
2010-04-20,216.09315490722656,219.45690654976548,214.29440809764276,217.44475554059994,16748550
2010-04-21,214.2436065673828,218.22727390153412,213.03428891719597,217.47525098393282,19187549
2010-04-22,218.6439208984375,222.33285983021955,213.42044990636225,213.5119088474906,25598349
2010-04-23,221.17434692382812,222.75967589747378,219.50770754821187,219.50770754821187,23235165
2010-04-26,217.72930908203125,223.12553596902222,216.15412856923925,219.50771812307167,16652152
2010-04-27,215.6968231201172,217.06874798756007,214.42653286947856,216.05251036002386,13970196
2010-04-28,206.75392150878906,214.21310985390085,205.68685981519405,214.21310985390085,40110291
2010-04-29,210.3717041015625,211.3574552887709,207.14006017437265,208.12581136158104,23447044
2010-04-30,210.07701110839844,212.8411712389188,209.34531248402752,211.37778755773905,15821019
2010-05-03,208.07501220703125,209.8737589179773,206.9266672990324,208.5323204629063,12535244
2010-05-04,207.5465545654297,211.17453404367689,205.9917120322786,208.16645644448442,17348783
2010-05-05,207.44493103027344,208.03434659182219,203.91858619676424,205.2803351800648,14976570
2010-05-06,204.84339904785156,207.98357091268818,204.06088982412237,207.27220999184993,23863448
2010-05-07,209.91441345214844,215.442761100498,198.36993714036723,198.36993714036723,72063684
2010-05-10,221.00863647460938,221.54098854577592,212.94142985537545,215.19369913179267,38050844
2010-05-11,218.633544921875,222.97427387230752,217.7223998299384,222.97427387230752,26325489
2010-05-12,221.73553466796875,223.06640815712126,217.86573420188253,220.32274928606998,15294301
2010-05-13,219.45252990722656,223.87515658709722,217.4459689414643,217.4459689414643,11947698
2010-05-14,213.68881225585938,219.28876766892134,211.9177083851688,218.6130799450154,18161695
2010-05-17,208.1400146484375,211.85625561571985,206.59414478734567,211.85625561571985,20611809
2010-05-18,208.9692840576172,211.6003329226411,206.34845880297385,208.84643671791062,15445191
2010-05-19,204.47499084472656,208.38574040605863,203.74811676679863,208.23216756727035,26097480
2010-05-20,204.7411651611328,207.4131768080571,203.47170164669672,204.95616167360689,18577281
2010-05-21,203.84024047851562,204.7206736763766,199.85783020113797,202.6834007890944,19167407
2010-05-24,209.38900756835938,214.7739658285237,208.1195441668446,208.43691343420505,24726303
2010-05-25,201.813232421875,209.87020324174708,201.21945657989951,209.87020324174708,25245934
2010-05-26,206.399658203125,206.79891205589595,202.90863696752186,203.70717200892034,13726569
2010-05-27,209.30712890625,210.42301958308738,205.0790099331974,207.00367293614352,27405100
2010-05-28,212.2555389404297,212.73670467271265,207.72028812265518,210.88370268933585,17535288
2010-05-31,214.0880584716797,214.68183423967747,210.6379865812999,210.92464402167505,16548811
2010-06-01,206.9114990234375,213.9651738535125,205.590849356662,213.61710645396266,19466130
2010-06-02,207.013916015625,209.0511891375952,205.43733410058596,207.8226883643979,19728249
2010-06-03,211.05772399902344,212.53193294304523,208.8259428622287,208.8259428622287,17106958
2010-06-04,211.1396484375,212.1224544586062,209.34807012080068,211.09868565768667,14088022
2010-06-07,206.33822631835938,207.82268637934763,204.7514071398326,207.82268637934763,13503377
2010-06-08,204.0142822265625,207.35173026349415,203.74809935189475,206.73746629669992,15226706
2010-06-09,206.1949005126953,207.822682442502,204.75140326116713,204.7923523745783,15242486
2010-06-10,207.89431762695312,208.32429693241193,206.21534951345438,206.79888797517464,13962908
2010-06-11,214.2518768310547,215.16302196540008,209.0511889374132,209.87019856404635,23307069
2010-06-14,217.75311279296875,219.08399996421755,214.80469466055578,215.9922599368469,15892958
2010-06-15,218.2854766845703,219.06353720638845,215.00946547295345,218.10120566684287,18992836
2010-06-16,216.6167449951172,219.62658676094165,216.03320647609866,219.08399735428034,11833071
2010-06-17,219.3706512451172,220.5172537083495,216.68840242172266,217.71215754987892,21047804
2010-06-18,215.879638671875,223.13808769333374,215.10159185101293,221.1724619147016,38277934
2010-06-21,218.19332885742188,219.43208052155276,217.2412346503902,217.2412346503902,11792906
