Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2010-01-04,188.69979858398438,189.42455743383817,187.3655948530356,187.3655948530356,11031470
2010-01-05,188.76979064941406,190.248124131934,187.78560059851998,190.0834096547254,11613740
2010-01-06,189.90223693847656,190.65993365490746,188.18917857514623,189.17747809366867,14527930
2010-01-07,188.83978271484375,190.24811847193294,187.867958531389,189.91868952731645,8576510
2010-01-08,188.2756805419922,189.74578305739888,187.78564637018997,188.93042923115124,10453820
2010-01-11,186.72317504882812,190.4704889678989,186.39785548498446,189.17745460458895,14145340
2010-01-12,181.45225524902344,186.95379707805833,180.87573568908738,186.70671906193002,22917720
2010-01-13,179.203857421875,180.77690779046083,177.73787712487234,180.77690779046083,21719690
2010-01-14,177.67611694335938,181.10634306374595,176.70428007320086,180.20040707092454,20723990
2010-01-15,176.5230712890625,179.4097277562204,175.98361162956442,178.5532050080104,20611920
2010-01-18,177.59786987304688,179.79271838066506,176.47779376421678,179.12973848413935,19222170
2010-01-19,178.97325134277344,180.11803397093013,177.6472790122976,178.7014667892947,12277070
2010-01-20,177.8820037841797,180.08509613610605,177.28079026286298,179.87095599682723,16830720
2010-01-21,174.9376983642578,178.00143566590225,173.96586149892042,177.8120020617734,19265470
2010-01-22,171.91102600097656,173.48818584307995,169.08612274326086,172.96521386015445,27193180
2010-01-25,172.26101684570312,176.0000866786015,169.29198429946152,169.29198429946152,15378040
2010-01-27,163.69984436035156,170.35028959817848,162.33681242102924,169.6584813311385,38068910
2010-01-28,164.98463439941406,172.95282042524434,163.97575048707805,172.95282042524434,27952460
2010-01-29,169.3784942626953,170.26796757149452,161.0149895858075,163.89341514188834,46487190
2010-02-01,166.46710205078125,176.90604343116928,165.9935432348905,176.90604343116928,22047160
2010-02-02,162.93397521972656,168.4396399888096,162.58805839457435,167.20426225213293,24086260
2010-02-03,164.6181640625,166.02648729154217,163.35808009255322,163.58868287352982,30450710
2010-02-04,160.4261016845703,164.4452001317954,159.77547512458526,164.38755572195527,35357120
2010-02-05,157.1065216064453,159.77215125449632,154.233933213246,159.77215125449632,26878830
2010-02-08,160.31436157226562,161.24567580585452,155.9351206451855,157.28862611723522,18885130
2010-02-09,161.45263671875,162.0900731175176,159.35821546884299,159.85492145287762,13836980
2010-02-10,158.26962280273438,163.08348505526956,156.87472293387606,163.08348505526956,19731930
2010-02-11,158.74977111816406,160.5999827650837,158.19926642593813,159.26716796985568,12427940
2010-02-15,156.8747100830078,159.3582147281214,156.15449777808738,159.3582147281214,13325010
2010-02-16,158.99395751953125,159.35820687060237,156.8747023479436,158.4475834929246,8070150
2010-02-17,161.994873046875,162.46260179414074,159.54448877640155,160.18605578173876,13468360
2010-02-18,160.79867553710938,162.25566059501892,159.5486365981991,162.08180968640713,13103230
2010-02-19,157.72735595703125,160.10323767825008,156.4649129995749,159.35819144626862,15863020
2010-02-22,158.6421356201172,160.18605224735012,158.12888202717198,158.94429990434742,11528650
2010-02-23,158.2737579345703,160.14466027747935,157.83500644427855,158.52211093309126,10625770
2010-02-24,159.0477752685547,159.77213078376607,157.2886261601842,157.78533213760366,8173590
2010-02-25,158.41860961914062,159.77211495748804,157.57007137774775,159.35819756122513,21615960
2010-02-26,163.43946838378906,168.21608017454102,158.53041258474917,159.35824763741104,43215190
2010-03-02,164.46182250976562,166.47761119582083,163.43117205342926,164.78467763053115,19347350
2010-03-03,167.4213409423828,167.71107558909029,164.66464910717315,164.66464910717315,15843680
2010-03-04,168.27401733398438,169.26741676835726,166.56039288848987,167.4710164051912,14301070
2010-03-05,169.474365234375,170.45120437328086,167.31371559553585,169.29224054207756,12685070
2010-03-08,171.02655029296875,174.88012069949872,168.30710964478894,170.5339875223514,38664790
2010-03-09,169.25912475585938,172.0240902174437,168.26158221181086,168.26158221181086,14305280
2010-03-10,168.6506805419922,169.72272528834154,167.75247406166767,169.72272528834154,12767630
2010-03-11,169.35435485839844,169.93798009145888,167.08195166105972,168.878352225292,11979800
2010-03-12,169.53228759765625,170.75334901250832,168.76655049290036,169.0438680844182,12033430
2010-03-15,166.81700134277344,169.27154135065317,166.48587244502204,168.83692046162702,8997490
2010-03-16,166.87911987304688,167.63658332119076,165.36831093030028,166.97845602840758,12857170
2010-03-17,167.82701110839844,169.0439297509059,166.86258874716194,167.22683822270994,10777370
